use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text,citation_4_text
FALSE,3,FALSE,01JF765980P892JTSRWA2Q04KY,Could you give me some problems to practice rates in real-world contexts?,"A car's speed-time graph shows its journey. (a) Determine the acceleration at \( t = 7 \) seconds. (b) Calculate the total distance covered in the first 12 seconds. (c) If the car travels a total distance of 600 meters within the first \( m \) seconds, find the value of \( m \).","\(a=\text{accelerationvalueat}t=7\),\(\text{Distanceat12seconds}=\text{calculateddistance},\(m=\text{determinedvaluebasedongraph}\)seconds.","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
FALSE,3,FALSE,01JF7666WDCTMKRNYM2H2EN4AW,I need exercises involving elimination method for simultaneous equations; can you help?,"A rectangular garden has a perimeter of 50 meters, given by the equation \( 2x + 2y = 50 \), where \( x \) is the length and \( y \) is the width. It is also known that the length is twice the width. Form two simultaneous equations to model this scenario and solve them to find the dimensions of the garden.","x=\frac{50}{3}\text{m},y=\frac{25}{3}\text{m}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,3,FALSE,01JF7660XCW9G3AF3N5ZZSDJ66,Can you provide practice problems on solving simultaneous equations using elimination?,"Two friends are comparing their savings. If the sum of their savings is $520, and the second friend has $80 more than twice the savings of the first friend, find out how much each friend has saved. Formulate this mathematical problem using a system of equations, and solve it using the method of elimination.","Firstfriendsaved$146.67,secondfriendsaved$373.34.",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,,
FALSE,3,FALSE,01JF7668SEYVXM3PVC6CZYWQW1,Where can I find practice questions on solving equations by elimination?,Solve the simultaneous equations: \( 2x + 3y = 12 \) and \( 5x - 4y = 9 \).,"\(x=-3,y=6\)","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,3,FALSE,01JF7669KJTKCM88GTTJJ8J9R0,Do you have any sample questions on elimination method for simultaneous equations?,"Given two different-shaped granite tiles, Tile A has dimensions represented by \( (3x + 2y) \) cm and \( (5x - 4) \) cm, while Tile B is defined by \( (7y - 2x) \) cm and \( (2x + 3) \) cm. These two tiles are said to have equal perimeters. (a) Write down two simultaneous equations in terms of \( x \) and \( y \) based on this information. (b) Solve the simultaneous equations to determine the dimensions of Tile A when \( x \) and \( y \) are determined.","x=2,y=3","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",,
FALSE,3,FALSE,01JF76729004TT47A5DC77X0HM,Where can I find practice questions on evaluating formulas?,"If the equation \( y = mx + b \) holds, find the value of \( y \) when \( m = 7 \), \( x = 2 \), and \( b = -3.5 \).",10.5,674dce18b00b977d048c939f,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",,,
FALSE,3,FALSE,01JF766TQ8B4C0MF992DGZFTHD,I need exercises involving evaluating algebraic expressions; can you help?,"If \( c = 3mw - np \), find \( m \) when \( c = 12 \), \( n = 4 \), \( p = 7 \), and \( w = 2 \).",m=\frac{20}{3},674dce18b00b977d048c939f,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",,,
FALSE,3,FALSE,01JF76799K9G87MR4Z4YD9W3PG,Do you have any sample questions on evaluating algebraic equations?,"Solve for \( x \) in the equation \( x + y \cdot z = p \), given that \( p = 20 \), \( y = 2 \), and \( z = 3 \).",14,674dce18b00b977d048c939f,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",,,
FALSE,3,FALSE,01JF766Q402QSQ9YS6EM4YW6WK,Can you provide practice problems on evaluating algebraic formulas?,"In the equation \( n = 3mp + yq \), find the value of \( y \) when \( n = 10 \), \( m = 2 \), \( p = 4 \), and \( q = 5 \).",y=-\frac{14}{5},674dce18b00b977d048c939f,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",,,
FALSE,3,FALSE,01JF766J0WP8S4BKE4VRW8X2TB,Could you give me some problems to practice solving simultaneous equations by elimination?,"Emma is designing a pennant where the lengths of its three equal sides are represented by the expressions \((2x + 3y)\) cm, \((5x - 2y)\) cm, and \((3y + 4 - x)\) cm. (a) Write down a pair of simultaneous equations from this information, given that all sides are equal. (b) Solve these equations to determine the dimensions Emma uses.","Let\(x=1\),then\(y=\frac{3}{5}\)andthedimensionsare\((2+\frac{9}{5})\)cm,\((5-2\times\frac{3}{5})\)cm,and\((3\times\frac{3}{5}+4-1)\)cmwhichsimplifytoapproximatelyequallengths.","674dcdccb00b977d048c932a,674dcdccb00b977d048c932b","ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.,,
FALSE,3,FALSE,01JF767DPD3PV611C4JQBEQ902,Could you give me some problems to practice evaluating algebraic formulas?,"Given \( C = 3dm - yn \), find \( y \) when \( C = 12 \), \( d = 1 \), \( m = 4 \), and \( n = 6 \).",y=0,674dce18b00b977d048c939f,"Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",,,
TRUE,3,FALSE,01JF76828G2VPJ2HHNGJZTDWT6,I need some exercises involving matrix multiplication; can you help?,"In a theater, tickets are sold at different prices for adults, students, and children. The ticket prices are $60 for an adult, $45 for a student, and $25 for a child. On a Friday, there were 120 adults, 300 students, and 50 children. On the following Saturday, there were 150 adults, 280 students, and 60 children. Represent the information of visitors using the matrix \( A = \begin{pmatrix} 120 & 300 & 50 \\ 150 & 280 & 60 \end{pmatrix} \).

(i) Write a 3x1 matrix, \( B \), to represent the price of the theater tickets.

(ii) Find the matrix \( C = AB \).

(iii) Explain what each of the elements in matrix \( C \) represents.

(iv) Calculate the total amount collected from ticket sales over these two days.",45050,"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
TRUE,3,FALSE,01JF7683NV7E0K5M32TVFMRW66,Do you have any sample questions on multiplying two matrices?,"A bookstore sells three types of books: fiction, non-fiction, and children's books. On a particular weekend, Store A sold 120 fiction, 75 non-fiction, and 45 children's books. Store B sold 185 fiction, 95 non-fiction, and 70 children's books. The matrix representing the number of books sold is given by:

$$ B = \begin{pmatrix} 120 & 75 & 45 \\ 185 & 95 & 70 \end{pmatrix}. $$

The prices of the books are $25, $30, and $20 for fiction, non-fiction, and children's books respectively. Create a 3x1 price matrix, calculate the total revenue for each store by multiplying the matrices, and interpret the results. Finally, find the overall total revenue for the weekend sales.",Overalltotalrevenue=$15025,"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
TRUE,3,FALSE,01JF7681W3R63TNZAZ08PE61CG,Can you provide practice problems on multiplying two matrices?,"A stadium sells tickets for three types of seats: VIP, Regular, and Economy. The ticket prices are $100 for VIP, $50 for Regular, and $25 for Economy. On a particular Friday, the numbers of VIP, Regular, and Economy seats sold were 180, 300, and 120, respectively. On Saturday, the stadium sold 200 VIP, 320 Regular, and 150 Economy seats. Represent the number of seats sold on Friday and Saturday as a matrix $S$, and the prices as a matrix $P$. Then, calculate the total revenue for each day by finding the matrix $R = SP$. Explain what the elements of matrix $R$ represent.",R=\begin{pmatrix}42000\\49500\end{pmatrix},"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
TRUE,3,FALSE,01JF7682ZSP1ZNFJBTC3Y8YXBE,Where can I find practice questions on multiplication of matrices?,"At a community theater, tickets for plays are priced at $40 for regular seats, $60 for premium seats, and $100 for VIP seats. On a given weekend, the following number of tickets were sold: 140 regular, 70 premium, and 40 VIP on Saturday, and 120 regular, 60 premium, and 50 VIP on Sunday. Represent the sales data using matrices, and calculate the total revenue for each day.

(i) Write a 1x3 matrix for the ticket prices.

(ii) Represent the number of tickets sold each day with a 2x3 matrix.

(iii) Multiply the matrices to find the total sales for each day.

(iv) Explain what the result of your multiplication represents.",\(T=\begin{bmatrix}11200\\12000\end{bmatrix}\),"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",,
TRUE,3,FALSE,01JF768QFR5R2YSB5ZH8WX0BNW,Could you give me some problems to practice matrix multiplication?,"A theme park sells tickets for rides as follows: $60 for an individual, $90 for a couple, and $180 for a family. On a certain weekend day, there were 120 individuals, 95 couples, and 55 families who visited. Represent the numbers of visitors by the matrix \( V = \begin{pmatrix} 120 & 95 & 55 \end{pmatrix}^T \).

(i) Write a \(3 \times 1\) matrix, \(P\), to represent the ticket prices.

(ii) Calculate the matrix \( T = VP \).

(iii) Explain what the elements of the resulting matrix \(T\) represent.

(iv) Find the total revenue collected from ticket sales on that day.",25650,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,,
TRUE,3,FALSE,01JF768X2DR1X31JDNFKYCNYK0,"I need exercises involving calculating mean, median, and mode; can you help?","Sarah tracks the number of hours she spends studying each week for six weeks. The data she collected is as follows: 4, 8, 6, 5, 9, and 7 hours.

(a) Calculate the mean number of hours Sarah studied per week.
(b) Determine the median of the study hours.
(c) Find the mode of the study hours.",(a)6.5hours(b)6.5hours(c)Nomode,"674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.",
TRUE,3,FALSE,01JF768QKJP22HKN1FP43PV129,"Can you provide practice problems on finding the mean, median, and mode?","Sophia records the daily temperature, in degrees Celsius, for 20 days. The line plot below summarizes her results. Determine the mean, median, and mode of the temperatures recorded. Assume the temperatures are: 15, 16, 15, 14, 18, 19, 21, 17, 18, 15, 20, 21, 14, 16, 17, 19, 15, 18, 16, 17.","Mean=17,Median=16.5,Mode=15.","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.",
TRUE,3,FALSE,01JF769CZAR72SV4A5YEETG5KJ,"Could you give me some problems to practice calculating mean, median, and mode?","A researcher collects data on the number of hours of sunlight per day for 21 consecutive days in a specific region. The data in hours is given as: \(3, 5, 7, 5, 6, 5, 8, 7, 9, 5, 4, 5, 6, 5, 7, 5, 8, 6, 5, 7, 5\). Determine the mean, median, and mode of these sunlight hours.","Mean:6,Median:5,Mode:5","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.",
TRUE,3,FALSE,01JF768YDBQWP4RXWPSFD25J29,"Where can I find practice questions on mean, median, and mode?","A new bookstore records the number of books sold each day for 28 days. The results are shown below:

\begin{align*}
&5, 3, 4, 6, 5, 7, 5, 4, 5, 6, 7, 3, 8, 3, 5, 4, 6, 5, 5, 7, 8, 5, 6, 4, 5, 6, 5, 7
\end{align*}

Calculate the mean, median, and mode of the number of books sold.","Mean=5.25,Median=5,Mode=5","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.",
TRUE,3,FALSE,01JF76996R260367K8Z03YCXM7,"Do you have any sample questions on finding mean, median, and mode?","In a small village, Olivia records the daily temperature, in degrees Celsius, for 15 consecutive days. The temperatures she recorded are as follows: 12, 14, 14, 15, 15, 15, 16, 17, 18, 18, 18, 18, 19, 20, 21.

(a) Calculate the mean temperature.
(b) Determine the median temperature.
(c) Identify the mode of the temperatures.","Mean:17,Median:17,Mode:18","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers.",
TRUE,3,FALSE,01JF769JPWA1VEJ8H7PZ525AXX,Can you provide practice problems on applying angle properties of circles?,"Given a circle with center $O$, points $X, Y, Z$, and $T$ lie on the circle. Line $XT$ is a tangent to the circle at point $X$. Given $\angle XOY = 130^\circ$ and $\angle TXZ = 50^\circ$, find the following:

(a) The measure of angle $YZX$.

(b) Is chord $YZ$ parallel to the tangent $XT$? Justify your answer.",(a)$\angleYZX=115^\circ$;(b)$YZ$isnotparallelto$XT$.,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB.",
TRUE,3,FALSE,01JF769WD4QV69T2611QG6HC68,Where can I find practice questions on angles in circles?,"In a circle with center \( O \), points \( E, F, \) and \( G \) lie on the circumference. Line \( EF \) is a tangent to the circle at \( E \), and \( GH \) is a tangent to the circle at \( G \). The angle subtended by the line \( OG \) at the center is \( 130^\circ \). If \( \angle EOG = 45^\circ \), determine the size of \( \angle FGE \).

Also, explain if line \( EH \) could be parallel to line \( OG \) and justify your answer.",45^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,3,FALSE,01JF769V6BE6QRPZ0D87X9H1QW,I need exercises involving angle properties in circle geometry; can you help?,"Consider a circle with center O, and points F, G, and H on the circle. FG is a tangent to the circle at point F. The angle GFO is 62° and angle HOG is 138°.\n\n(a) Find the value of\n\n(i) angle FHG,\n\n(ii) angle OHF.\n\n(b) Is GH parallel to OF? Justify your answer.",(i)62°\n(ii)80°,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB.",
TRUE,3,FALSE,01JF769XXY2P068ZD181WX5B60,Do you have any sample questions on angle properties of circles?,"In the diagram, P, Q, R, and S lie on a circle with center O. PQ and RS are tangents to the circle at points A and B, respectively. Angle QOS is 130° and angle PAQ is 50°. 

(a) Calculate the following:

(i) Angle PRQ.
(ii) Angle QRS.

(b) Determine if OS is parallel to PR. Explain with reasoning.",(i)65°(ii)50°(b)OSisnotparalleltoPRbecauseparallelcondition(equalalternateinteriorangles)isnotsatisfied.,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB.",
TRUE,3,FALSE,01JF76ARWJB5DXZZJRBZ45SPTE,I need exercises involving real-world rate applications; can you help?,"An object moves in a straight line, and its speed is given by the function \( v(t) = 2t + 10 \) m/s, where \( t \) is the time in seconds. 

(a) Determine the acceleration of the object at \( t = 4 \) seconds.

(b) Calculate the total distance traveled by the object during the first 8 seconds.","(a)2\text{m/s}^2,\(b)144\text{m}","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
TRUE,3,FALSE,01JF76AENJRJSTV0YX42B48ABY,Could you give me some problems to practice applying angle properties in circles?,"In the circle below, points E, F, G, and H lie on the circle with center P. Lines EF and GH are tangents to the circle at E and G respectively. Angle EPG = 128^\circ and angle FEH = 34^\circ.

(a) Calculate the measure of angle FGH.

(b) Is the line segment PG parallel to EF? Provide a reason for your answer.",34^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,,
TRUE,3,FALSE,01JF76B83GZGT6QZ5KYFN4613H,Do you have any sample questions on applying rates to real-life problems?,"A car starts from rest and accelerates uniformly. The speed-time graph shows that it reaches a speed of 45 m/s in 4 seconds. Calculate: (a) the acceleration of the car, and (b) the total distance traveled by the car during these 4 seconds.","(a)11.25m/s^2,(b)90m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
TRUE,3,FALSE,01JF76ATK0Y9FRXX3KJ29GK2CK,Where can I find practice questions on rates in practical situations?,A car accelerates from rest along a straight road. Its speed increases uniformly from 0 to 60 m/s in the first 15 seconds. It then maintains the speed of 60 m/s for the next 10 seconds before decelerating uniformly to a stop in another 20 seconds. \[(a)\] Find the acceleration during the initial 15 seconds. \[(b)\] Calculate the total distance traveled by the car.,"\[1650\,\text{m}\]","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
TRUE,3,FALSE,01JF76AMYM90KPMZPZJBK4TBVF,Can you provide practice problems on applying rates in real-world contexts?,"A car accelerates from rest and its velocity-time graph forms a triangle with the time axis. The car reaches a maximum velocity of 30 m/s in 6 seconds and then maintains this velocity for the next 9 seconds. 

(a) Calculate the acceleration of the car during the first 6 seconds.
(b) Determine the total distance covered by the car in the first 15 seconds.",360m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.,
TRUE,3,FALSE,01JF76BT903S0PMMRR1KV1ZR4M,I need exercises involving probability of single events; can you help?,"A shelf contains 50 books: 10 books are fiction, 25 books are non-fiction, and 15 books are science fiction. Alex picks one book at random from the shelf. What is the probability that the book Alex picks is either non-fiction or science fiction?",\(\frac{4}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
