use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text
False,1,True,01JEQJ9QH2B7T188Z98J3B9QYA,I need exercises involving elimination method for simultaneous equations; can you help?,Solve for \( x \) and \( y \) in the following system of equations: \[ 5x + 9y = 28 \] \[ 3x - 4y = 7 \],"x=\frac{175}{47},y=\frac{288}{188}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
False,1,True,01JEQJA44EQMF55SW97DJXF3H9,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations: 
\[ 5x - 3y = 7 \]
\[ 4x + 6y = 18 \]","x=\frac{16}{7},y=\frac{31}{21}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
False,1,True,01JEQJ9RF4H3H0RGJ55JQB54K9,Where can I find practice questions on solving equations by elimination?,Solve the simultaneous equations: \[ 5x - 4y = 12 \] and \[ 3x + 2y = 5 \].,"x=\frac{29}{13},y=\frac{-11}{13}",674dcd9fb00b977d048c9306,Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,,
False,1,True,01JEQJAB5NMRVJ3RZW5R1C6E0T,Can you provide practice problems on evaluating algebraic formulas?,"Evaluate the expression \(2x^2 + 3x - 4\) for \(x = 4, 5, 6\).","Answerforx=4:40,Answerforx=5:61,Answerforx=6:86",674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
False,1,True,01JEQJAHC8ZVW723EHS9K80CMY,Where can I find practice questions on evaluating formulas?,"Given the algebraic expression \(y = 2x^2 - 3x + 4\), find the value of \(y\) when \(x = 4\).",24,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
False,1,True,01JEQJAHHMK6G1PJEERHE1R411,Do you have any sample questions on evaluating algebraic equations?,"If the expression is given as \( f(x) = 2x^2 - 3x + 4 \), evaluate \( f(x) \) for \( x = 2, 3, 4 \).","f(2)=6,f(3)=13,f(4)=24",674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
False,1,True,01JEQJAQ1M04T37AMYM1H12AQ6,Could you give me some problems to practice evaluating algebraic formulas?,"A rectangle has a width of \( x \) meters and a length that is twice the width. Find the area of the rectangle when \( x = 4 \), \( x = 5 \), and \( x = 6 \).","32,50,72",674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
False,1,True,01JEQJABVX7M3K7JWWJ6RYMJKJ,I need exercises involving evaluating algebraic expressions; can you help?,"Evaluate the algebraic expression \( 3x^2 - 2x + 4 \) for \( x = 2, 4, 6 \).","For\(x=2,4,6\),thevaluesare12,44,and100respectively.",674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,3,True,01JEQEB16ZST74FJH3D471ETA3,Can you provide practice problems on multiplying two matrices?,"Given matrices \( M = \begin{bmatrix} 2 & 5 \\ 1 & 3 \end{bmatrix} \) and \( N = \begin{bmatrix} 4 & 1 \\ 6 & 8 \end{bmatrix} \), find the product \( MN \), which represents the combined sales data after applying respective exchange rates to the given country sales values in matrix \( N \) with adjustment matrix \( M \).",\(MN=\begin{bmatrix}38&42\\22&25\end{bmatrix}\),"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",
True,3,True,01JEQEBF6PQMGKE0VD8K0DRDE1,Where can I find practice questions on multiplication of matrices?,"Let matrices \( A \) and \( C \) represent the pricing model for two different supermarkets. Given:
\[ A = \begin{bmatrix} 4 & 5 \\ 2 & 3 \end{bmatrix}, \quad C = \begin{bmatrix} 1 & 2 \\ 3 & 4 \end{bmatrix} \]
Calculate the matrix \( D = AC \) to find the combined pricing model when items are bought from both supermarkets using their respective columns for item prices.",\(D=\begin{bmatrix}19&28\\11&16\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
True,3,True,01JEQEBGGX5C7K1VCG614D63FC,Do you have any sample questions on multiplying two matrices?,"Given matrices \( A = \begin{bmatrix} 1 & 2 \\ 3 & 4 \end{bmatrix} \) and \( B = \begin{bmatrix} 4 & 5 \\ 6 & 7 \end{bmatrix} \), compute the product \( C = AB \).",\(\begin{bmatrix}16&19\\36&43\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
True,3,True,01JEQEBE38KHJ2ZGAYCS0828R6,I need some exercises involving matrix multiplication; can you help?,"Consider two matrices, \( A \) and \( B \), where \( A \) is defined as the cost prices of items at two different stores. \( A \) is given by:
\[ A = \begin{bmatrix} 150 & 200 \\ 100 & 250 \end{bmatrix} \]
Store X offers a 15% discount on all items, while Store Y offers a 5% discount. Define a matrix \( D \) that represents these discounts and calculate the matrix product \( C = DA \) to determine the discounted prices at both stores.",\(\begin{bmatrix}127.5&170\\95&237.5\end{bmatrix}\),"674dcdb4b00b977d048c931b,674dcde1b00b977d048c9352","The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}","Two outlets of a coffee chain sell three different types of coffee: espresso, flat white and mocha. The table shows the number of cups of each type of coffee sold on a particular day. Outlet A: Espresso 30, Flat White 30, Mocha 35; Outlet B: Espresso x, Flat White x + 2, Mocha 40. This information can be represented by the matrix \( P = \begin{pmatrix} 30 & 30 & 35 \\ x & x+2 & 40 \end{pmatrix} \). The coffee chain sells a cup of espresso at $2.50, a cup of flat white at $4 and a cup of mocha at $5.50. This information can be represented by the matrix \( Q = \begin{pmatrix} 2.5 \\ 4 \\ 5.5 \end{pmatrix} \). (a) Find, in terms of x, the matrix \( R = PQ \).",
True,3,True,01JEQEBHJEW4SGEYD7WGRFM8EG,Could you give me some problems to practice matrix multiplication?,"Given matrices \( A \) and \( B \) represent the price of various items in two different supermarkets. Matrix \( A \) shows the initial prices and matrix \( B \) shows the applicable discount rates. Calculate the discounted prices by evaluating the matrix product \( C = A \times (I - B) \), where \( I \) is the identity matrix:

\[
A = \begin{bmatrix} 100 & 200 \\ 150 & 250 \end{bmatrix}, \quad B = \begin{bmatrix} 0.10 & 0.05 \\ 0.20 & 0.15 \end{bmatrix}.
\]

Evaluate \( C \).",\(C=\begin{bmatrix}50&165\\85&205\end{bmatrix}\),674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
True,3,True,01JEQEBWSKNVEHYD7GEBCYS7M4,"Can you provide practice problems on finding the mean, median, and mode?","A class of students was given a mathematics test. Their scores are as follows: 15, 18, 22, 22, 25, 28, 30, 30, 30, 32. 

Calculate the mean, median, and mode of these test scores.","Mean:25.2,Median:26.5,Mode:30.","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
True,3,True,01JEQEBZ22V3SRFVFHPAW33E30,"I need exercises involving calculating mean, median, and mode; can you help?","Alyssa has recorded the scores of six participants in a quiz. The scores are as follows: 5, 8, 12, 15, 8, and 17. Determine the mean, median, and mode of the scores.","Mean:10.83,Median:10,Mode:8.","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
True,3,True,01JEQEC3H6XYNQEN10499NCFFR,"Where can I find practice questions on mean, median, and mode?","Emily recorded the number of hours she studied over a week, which resulted in the following data: 2, 3, 5, 5, 6, 7, and 8 hours. Find the mean, median, and mode of the hours studied.","Mean:5.14,Median:5,Mode:5","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
True,3,True,01JEQECBERGZ7E1V3WB83YT5H1,Can you provide practice problems on applying angle properties of circles?,"In the diagram, points \( A, B, C, \) and \( D \) lie on the circumference of a circle centered at \( O \). The line segment \( AC \) is a tangent to the circle at point \( A \). Given that angle \( AOB = 136^\circ \) and angle \( DCA = 48^\circ \), determine the value of angle \( ABD \).",68^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,3,True,01JEQEC5F5VGNGDD64H1RVGMJK,"Do you have any sample questions on finding mean, median, and mode?","Tristen has written seven positive integers. The median of these numbers is 9, the mode is 10, and the mean is also 9. The range of these numbers is 12. Find the seven numbers.","7,8,9,9,10,10,12","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,
True,3,True,01JEQECJMXFFYSEMFKW22YPNZJ,I need exercises involving angle properties in circle geometry; can you help?,"In the diagram, points P, Q, R, and S lie on a circle centered at O. PR is a diameter of the circle, and angle \( \angle PQS = 56^\circ \). If angle \( \angle PRO = 90^\circ \), find \( \angle QOS \).",68^\circ,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB."
True,3,True,01JEQEC873RD0PM3K7K36HTX55,"Could you give me some problems to practice calculating mean, median, and mode?","Sarah recorded the quiz scores of six students: \( 5, \ a, \ 8, \ b, \ 10, \ a \). The mean score is 7.5, the median score is 8, and \( a \) is the mode. Determine the values of \( a \) and \( b \).","a=7,b=6","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
True,3,True,01JEQECTABM0ZDDMNEM2EMCNM6,Where can I find practice questions on angles in circles?,"In a circle with center \( O \), points \( X \), \( Y \), and \( Z \) lie on the circumference. The tangent at \( X \) meets line \( YZ \) extended at point \( T \). Given that \( \angle XOZ = 150^\circ \) and \( \angle TXO = 48^\circ \), find \( \angle XZY \).",48^\circ,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB."
True,3,True,01JEQED3SCAFPG5SEK70HNFXDW,Could you give me some problems to practice applying angle properties in circles?,"In the diagram, points \( E \), \( F \), and \( G \) lie on a circle with center \( H \). Given that \( EHF \) is a diameter of the circle and angle \( \angle EHG = 75^\circ \), find \( \angle EGF \).",105^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,3,True,01JEQED7RMYXCF06GMVS5CRJWT,Can you provide practice problems on applying rates in real-world contexts?,"A car accelerates from rest at a constant rate of \(2 \text{ m/s}^2\) for 8 seconds. 

(a) What is the velocity of the car at the end of 8 seconds?

(b) How far does the car travel in this time?",(a)Velocity=16m/s(b)Distance=64m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
True,3,True,01JEQED282CCDHTJN79TWBA19A,Do you have any sample questions on angle properties of circles?,"In the diagram, \( W, X, Y, \) and \( Z \) are four points on a circle with center \( O \). \( WX \) is a tangent to the circle at \( W \), and \( YZ \) is a tangent to the circle at \( Y \). Given that angle \( \angle WOZ = 130^\circ \) and \( \angle XWY = 37^\circ \), find \( \angle XYZ \).",65^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
True,3,True,01JEQEDE2E40SS5ZZ7QP6N0ZQM,I need exercises involving real-world rate applications; can you help?,"A car accelerates uniformly from rest. If the speed of the car is 50 m/s after 10 seconds, find the acceleration.

Also, calculate the total distance travelled by the car in the first 12 seconds.","Acceleration:5m/s^2,Totaldistance:360m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
True,3,True,01JEQEDKS20GZ2NQDSEYW1BM6K,Where can I find practice questions on rates in practical situations?,"A car accelerates from rest following the equation \( v(t) = 3t^2 + 2t \), where \( v(t) \) is the velocity in \( m/s \) and \( t \) is the time in seconds.

(a) Find the acceleration when \( t = 4 \) seconds.

(b) Calculate the total distance travelled by the car in the first 6 seconds.","\(a(4)=26\,m/s^2\);Distance=216m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
True,3,True,01JEQEE9RWCJSE1W75K4GB3W06,I need exercises involving probability of single events; can you help?,"A jar contains 50 marbles: 15 are red, 20 are blue, and 15 are yellow. A marble is picked at random from the jar and replaced. What is the probability of not picking a blue marble?",\(\frac{3}{5}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
True,3,True,01JEQEDR27FJ66ZQNP66SC29JN,Could you give me some problems to practice rates in real-world contexts?,"(a) Determine the acceleration when \( t = 4 \).

(b) Calculate the distance travelled in the first 8 seconds.

The graph represents the speed-time relationship for an object's motion over a certain duration.","Acceleration=[calculatedvalue]m/s²,Distance=[calculatedvalue]m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,
True,3,True,01JEQEDPNX1M5CR67FBZAKSNZ6,Do you have any sample questions on applying rates to real-life problems?,"A car accelerates from rest and follows a velocity-time graph that shows the car reaches a speed of \( v = 50 \text{ m/s} \) in 8 seconds and maintains this speed for the next 6 seconds. 

(a) Find the acceleration of the car during the first 8 seconds. 

(b) Calculate the total distance traveled by the car in the entire 14 seconds.",700m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
True,3,True,01JEQEE3ZYRW111KDFP3KJFP3Y,Can you provide practice problems on finding the probability of single events?,"A jar contains 50 red marbles, 30 blue marbles, and 20 green marbles. A marble is randomly selected from the jar and then returned. \( \text{(i)} \) Find the probability of not selecting a red marble, expressing your answer in simplest form.",\(\frac{1}{2}\),"674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
True,3,True,01JEQEETJT585SSB9ZEE0AZ7MT,Could you give me some problems to practice finding probability of single events?,"A jar contains 18 red marbles, 22 blue marbles, and 10 green marbles. A marble is selected at random and then replaced. Find the probability that the marble chosen is not red. Express your answer as a fraction in its simplest form.",\frac{16}{25},"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
True,3,True,01JEQEEMG7T62KMX268SH3NE26,Do you have any sample questions on calculating probabilities of single events?,"A jar contains 25 red marbles, 30 blue marbles, and 15 yellow marbles. A marble is picked at random from the jar and replaced. (i) Determine the probability of not picking a blue marble, express your answer in the simplest form.",\(\frac{4}{7}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
True,3,True,01JEQEEKZ7M2JV2PAR0J04NJBP,Where can I find practice questions on basic probability?,"A bowl contains 50 red marbles, 15 green marbles, and 25 yellow marbles. A marble is picked at random from the bowl and then replaced.\n\n(a) What is the probability of picking a red marble?\n\n(b) If 10 green marbles are added to the bowl, calculate the probability of picking a green marble.",\frac{5}{9}\n(b),"674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
True,3,True,01JEQEEX1J8KJ4R5W1BDM5FZ50,Can you provide practice problems on solving simultaneous equations using elimination?,Solve the simultaneous equations:  \[ 5x + 8y = -10 \] \[ 3x - 4y = 14 \] You must show your working.,"x=\frac{18}{11},y=\frac{-25}{11}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
True,3,True,01JEQEF5AKY4MBT07XD1TFYFY8,I need exercises involving elimination method for simultaneous equations; can you help?,"Solve the simultaneous equations.
\[ 5x + 3y = 11 \]
\[ -4x + 5y = 2 \]
You must show your working.","x=\frac{49}{37},y=\frac{54}{37}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
True,3,True,01JEQEF8AQ4NSTED65GRGCNF66,Where can I find practice questions on solving equations by elimination?,"Solve the simultaneous equations.
\[\begin{align*}
3x + 5y &= 14 \\
2x - 4y &= -6
\end{align*}\]","x=\frac{2}{7},\y=\frac{94}{35}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
True,3,True,01JEQEFEDVFHD3MS6VC1TTPZMX,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations.
\[ 5x - 3y = 12 \]
\[ 4x + 2y = -8 \]
You must show your working.","x=0,y=-4","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
True,3,True,01JEQEFA7FNWNXCPMHGBT5T1MG,Do you have any sample questions on elimination method for simultaneous equations?,"Solve the simultaneous equations using the elimination method:
\[ 3x - 5y = 16 \]
\[ 4x + 10y = -8 \]","x=2.4,y=-1.76","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
True,3,True,01JEQEFRK7GH7VYXHBVM0TNN1X,Can you provide practice problems on evaluating algebraic formulas?,"Given the formula \( z = c + \frac{dw^3}{m} \), where \( c = 5, \ d = 2, \ w = -3, \) and \( m = 6 \), find the value of \( z \).",-4,674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
True,3,True,01JEQEFW4XQ4KYBSF6J40H7GD1,I need exercises involving evaluating algebraic expressions; can you help?,"Given the formula \( z = \frac{m - nt^2}{p} \), find \( z \) when \( m = 30 \), \( n = 2 \), \( t = 3 \), and \( p = 4 \).",3,"674dcdb5b00b977d048c931d,674dce18b00b977d048c939f","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.","Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",
