use_image,retrieved_docs_count,use_few_shot,query_id,user_query,generated_question,generated_answer,citations,citation_1_text,citation_2_text,citation_3_text
TRUE,3,TRUE,01JERX6K90HERPYG2PQ4NVKMN0,"Do you have any sample questions on finding mean, median, and mode?","A horticulturist records the number of blooming flowers in her garden each week for 15 weeks. The sequence is as follows:

\[ 4, 7, 7, 9, 10, 10, 10, 12, 13, 14, 15, 15, 16, 18, 20 \]

Find the mean, median, and mode number of blooming flowers over these weeks.","Mean=12.47,Median=12,Mode=10","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,
TRUE,3,TRUE,01JERX6ADCDTRPAPRDVXS6WRPR,"Where can I find practice questions on mean, median, and mode?","In a class of 30 students, each student's score in a mathematics test out of 100 is recorded below. The scores are grouped into intervals: 40-49, 50-59, 60-69, 70-79, 80-89, 90-100. The frequency of each group is as follows:

\[
\begin{array}{|c|c|}
\hline
\text{Score Interval} & \text{Frequency} \\
\hline
40-49 & 3 \\
50-59 & 7 \\
60-69 & 8 \\
70-79 & 5 \\
80-89 & 4 \\
90-100 & 3 \\
\hline
\end{array}
\]

Calculate the mean, median, and mode of the scores.","Mean=66.5,Median=64.5,Mode=60-69","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
TRUE,3,TRUE,01JERX775MZAQ6FECW3DFX57KA,Can you provide practice problems on applying angle properties of circles?,"In the diagram, points \( A, C, \text{ and } D \) are on a circle with center \( O \). Tangent \( PQ \) is drawn such that \( PA \) and \( QC \) are tangents to the circle. If \( \angle AOD = 110^\circ \) and \( \angle CAP = 30^\circ \), find the value of \( \angle ACD \).",55^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
TRUE,3,TRUE,01JERX7CKZ5MXQ08N1YY8P9MG4,I need exercises involving angle properties in circle geometry; can you help?,"In the figure, points \( P, Q, S , \) and \( T \) lie on a circle with center \( R \). \( ST \) is a tangent to the circle at \( S \), and \( UT \) is a tangent to the circle at \( T \). Given that angle \( \angle SRT \) is \( 138^\circ \) and angle \( \angle URT = 48^\circ \), find the measure of angle \( \angle PQU \).",48^\circ,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB."
TRUE,3,TRUE,01JERX7J3GXQ2ZZ4S9X8BAHS4Q,Where can I find practice questions on angles in circles?,"In the diagram, points \( E \), \( F \), \( G \), and \( H \) lie on a circle with center \( O \). The line \( EF \) is a tangent to the circle at \( E \), and line \( GH \) is tangent to the circle at \( G \). If angle \( EOF = 120^\circ \) and angle \( EFH = 38^\circ \), find the value of angle \( EGH \).",30^\circ,"674dcdb4b00b977d048c931a,674dcdd3b00b977d048c9337,674dcdd3b00b977d048c9338","A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}","A, B, C \text{ and } D \text{ lie on a circle with centre } O \text{ and radius } 5 \text{ cm. } \angle AOB = 1.8 \text{ radians. }","\text{Write down an expression, in terms of } \pi, \text{ for the reflex angle } AOB."
TRUE,3,TRUE,01JERX70ZDTTEK8MJF63Z7X7WR,"Could you give me some problems to practice calculating mean, median, and mode?","Jenny recorded the height, in centimeters, of different plants in her garden over a week. The results are displayed below:

\[
\begin{array}{|c|c|c|c|c|c|c|c|}
\hline
\text{Height (cm)} & 10 & 15 & 20 & 25 & 30 & 35 & 40 \\
\hline
\text{Frequency} & 5 & 7 & x & 6 & y & 8 & 3 \\
\hline
\end{array}
\]

The mean height is 25 cm. Determine the median and mode of the plant heights.","Medianis25cm,Modeis35cm.","674dcd9cb00b977d048c92ff,674dcd9db00b977d048c9300,674dcdc9b00b977d048c9325","Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",(b) Find the mean amount of rain per day.,"Tristen has written five positive integers. The median of these numbers is 8, the mode is 7 and the mean is 13. The range of these numbers is 21. Find the five numbers."
TRUE,3,TRUE,01JERX7YBBCRP9629PK32NFJ6R,Do you have any sample questions on angle properties of circles?,"A circle has center \( O \), and points \( A \), \( B \), and \( C \) lie on the circle forming triangle \( ABC \). Given that \( \angle AOB = 128^\circ \) and \( D \) is a point such that \( OD \) is a diameter of the circle. If \( P \) is the point of intersection of tangent lines to the circle at \( A \) and \( B \), find \( \angle ACB \).",64^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
TRUE,3,TRUE,01JERX81WNMJ43CZAQ12F54EW9,Could you give me some problems to practice applying angle properties in circles?,"In the diagram, points \( P, Q, R, \) and \( S \) lie on a circle with center \( O \). \( PQ \) is a tangent to the circle at \( P \) and angle \( QRO = 148^\circ \). If angle \( POS = 96^\circ \), find the measure of angle \( PRQ \).",64^\circ,674dcdb4b00b977d048c931a,"A, D, B, and C lie on a circle, center O. AP is a tangent to the circle at A and BP is a tangent to the circle at B. \angle AOB = 142^\circ \text{ and } \angle DAP = 42^\circ. \text{ (a) Find the value of (i) } \angle ACB, \text{ (ii) } \angle ADB. \text{ (b) Is OB parallel to AD? Explain.}",,
TRUE,3,TRUE,01JERX8EB4WNB4WFBECW812Q25,Where can I find practice questions on rates in practical situations?,"A car accelerates uniformly from rest. The speed-time graph shows speed in m/s on the vertical axis and time in seconds on the horizontal axis. The speed reaches 25 m/s in the first 5 seconds, remains constant for the next 10 seconds, and then decelerates to rest in 5 seconds.\n\n(a) Find the acceleration during the first 5 seconds.\n\n(b) Find the total distance travelled by the car in the entire journey.",375m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
TRUE,3,TRUE,01JERX85THG29WMFD1Z2YR07R1,Can you provide practice problems on applying rates in real-world contexts?,"The diagram is a speed-time graph for the first \( n \) seconds of the motion of an object. The speed increases at a constant rate from 0 to 30 m/s in the first 3 seconds, then remains constant for the next 2 seconds, and finally decreases to 0 m/s in the last 5 seconds. 
(a) Find the acceleration during the first 3 seconds.
(b) Calculate the total distance traveled by the object in the first 10 seconds.","Accelerationduringthefirst3seconds:\(10\,\text{m/s}^2\)Totaldistancetraveled:\(135\,\text{meters}\)","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
TRUE,3,TRUE,01JERX8RGK9DG4VVGCKNWMEG5M,Do you have any sample questions on applying rates to real-life problems?,"An object moves with the speed-time profile depicted as follows: for the first 4 seconds, the object accelerates uniformly from rest to 30 m/s; it then maintains a constant velocity of 30 m/s for the next 4 seconds before decelerating uniformly to rest over the next 4 seconds.\
\(a)\) Find the object's acceleration during the first 4 seconds.\
\(b)\) Calculate the total distance traveled by the object over the 12-second period.",240m,"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
TRUE,3,TRUE,01JERX8ATA89A0XHF1FFVSAN0Q,I need exercises involving real-world rate applications; can you help?,"A car starts from rest and accelerates uniformly to a speed of \(60\text{ m/s}\) over \(15\text{ seconds}\). The car then continues at a constant speed for \(5\text{ seconds}\), abruptly decelerates to \(20\text{ m/s}\) over \(10\text{ seconds}\), and finally slows steadily to a stop in \(10\text{ seconds}\). \text{(a)} Calculate the car's acceleration during the first \(15\text{ seconds}\). \text{(b)} Determine the total distance traveled by the car in the first \(40\text{ seconds}\).",1100m(approximately),"674dcde3b00b977d048c9356,674dcde3b00b977d048c9357,674dcde4b00b977d048c9358",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,(c) The distance travelled in the first k seconds is 520 m. Find the value of k.
TRUE,3,TRUE,01JERX96FANAV561HE3D6KH2PF,Can you provide practice problems on finding the probability of single events?,"A box contains 50 marbles: 10 are red, 25 are blue, and 15 are green. Riley picks one marble at random. What is the probability that Riley picks a marble that is not red?",\(\frac{4}{5}\),"674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
TRUE,3,TRUE,01JERX9FAJ36NTYJVB81XDJREP,I need exercises involving probability of single events; can you help?,"A box contains 25 cards. 10 cards are red, 8 cards are blue, and the rest are green. A card is chosen at random from the box. Calculate the probability that the card chosen is either red or green.",\(\frac{17}{25}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
TRUE,3,TRUE,01JERX9G40E7W6K0A65601TV0M,Where can I find practice questions on basic probability?,"A library has three sections: Fiction, Non-Fiction, and Science. The Fiction section contains 20 books, the Non-Fiction section contains 15 books, and the Science section contains 25 books. Sarah randomly picks a book.

(a) What is the probability that the book is not from the Science section?",\(\frac{7}{12}\),"674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.,
TRUE,3,TRUE,01JERX9MBPHSYNFFRJZP5T07RR,Do you have any sample questions on calculating probabilities of single events?,"A jar contains 40 marbles. 10 marbles are red, 15 are green, and 15 are blue. If one marble is randomly selected from the jar, what is the probability that it is either green or blue?",\(\frac{3}{4}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
TRUE,3,TRUE,01JERX96EGQXP9XAJ4PTKZD4H1,Could you give me some problems to practice rates in real-world contexts?,A car accelerates from rest at a constant rate. Its speed-time graph shows that the speed reaches 20 m/s in 4 seconds and then remains constant for an additional 6 seconds. \[ \text{(a) Calculate the acceleration during the first 4 seconds.} \] \[ \text{(b) Determine the total distance traveled in the first 10 seconds.} \],"5m/s^2,160m","674dcde3b00b977d048c9356,674dcde3b00b977d048c9357",The diagram is the speed-time graph for the first k seconds of the motion of an object. (a) Find the acceleration when \( t = 5 \).,(b) Find the distance travelled in the first 10 seconds.,
TRUE,3,TRUE,01JERX9YDBHD3AK7V1YXQRT7PS,Could you give me some problems to practice finding probability of single events?,"A jar contains a mix of candies: 8 are cherry flavored, 12 are lemon flavored, and 10 are strawberry flavored. If Maria selects one candy at random from this jar, what is the probability that it is not cherry flavored?",\(\frac{11}{15}\),"674dcd9db00b977d048c9301,674dcd9eb00b977d048c9304,674dcd9fb00b977d048c9305","(c) Ethan picks one of these days at random. Find the probability that, on that day, the amount of rain was 3 mm or more.","A drawer contains 40 balls. 15 balls are black, 5 balls are grey and 20 balls are white. Samuel chooses one ball from the drawer at random. (a) Find the probability that the ball is not black.",Samuel adds a few more grey balls. The probability of choosing a grey ball is now \( \frac{2}{7} \). (b) Find the number of grey balls he added.
TRUE,3,TRUE,01JERXA0BJGFT2R3RKE52S17Q3,Can you provide practice problems on solving simultaneous equations using elimination?,"Solve the simultaneous equations:
\[ 5x - 4y = 9 \]
\[ 3x + 2y = 7 \]","x=\frac{23}{11},y=\frac{4}{11}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
TRUE,3,TRUE,01JERXA3VQBHKRDZ9YY6HH63KB,I need exercises involving elimination method for simultaneous equations; can you help?,"Solve the simultaneous equations.
\[ 4x + 3y = 10 \]
\[ 3x - 5y = -7 \]","x=1,y=2","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
TRUE,3,TRUE,01JERXA77F4VS879K5DTTA007D,Where can I find practice questions on solving equations by elimination?,"Solve the following simultaneous equations for \(x\) and \(y\):
\[ 5x - 2y = 10 \]
\[ 3x + 4y = 20 \]","x=\frac{40}{13},y=\frac{30}{13}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
TRUE,3,TRUE,01JERXAESPJGQFXFVVJPTNW8A9,Do you have any sample questions on elimination method for simultaneous equations?,"Solve the simultaneous equations using the method of elimination:
\[ 3x + 5y = 17 \]
\[ 5x - 2y = 4 \]","x=\frac{54}{31},y=\frac{179}{31}","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
TRUE,3,TRUE,01JERXARQDYVS3BA2WRSY4C1XV,Could you give me some problems to practice solving simultaneous equations by elimination?,"Solve the simultaneous equations by elimination:
\[ 4x + 9y = 19 \]
\[ 3x - 2y = 11 \]","x=3.914,y=0.371","674dcd9fb00b977d048c9306,674dcdccb00b977d048c932a,674dcdccb00b977d048c932b",Solve the simultaneous equations: \( 7x + 2y = 8 \) and \( 3x - y = 3 \).,"ABC is an equilateral triangle with lengths \((5x + y)\) cm, \((16y - x)\) cm and \((4x + 5 - 3y)\) cm. (a) Write down two simultaneous equations, in terms of \(x\) and \(y\), to represent this information.",(b) Solve the simultaneous equations and hence find the area of triangle ABC.
TRUE,3,TRUE,01JERXB0659RTKXD9ERAEE3GMJ,I need exercises involving evaluating algebraic expressions; can you help?,"Rearrange this formula to solve for \( v \):  
\[d = \frac{c}{5v+2} + \frac{e}{3v}\]",v=\frac{3de-2c}{5c-15de},"674dcdb5b00b977d048c931d,674dce18b00b977d048c939f","Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.","Given \( a = 2bv + xk \), find \( x \) when \( a = 2 \), \( b = 3 \), \( v = -4 \), and \( k = 5 \).",
TRUE,3,TRUE,01JERXAW4HFVR6TZMPWYXJT7P4,Can you provide practice problems on evaluating algebraic formulas?,Rearrange the equation \( \frac{m}{3x+4} = \frac{n}{7x} \) to make \( x \) the subject.,x=\frac{4n}{7m-3n},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
TRUE,3,TRUE,01JERXB9A5RN3HMB0T2ZXMZFHS,Where can I find practice questions on evaluating formulas?,"Given the formula \( y = \frac{mx + c}{d} \), rearrange this equation to make \( x \) the subject.",\(x=\frac{dy-c}{m}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
TRUE,3,TRUE,01JERXBR8A3M6GAM01Z593E10A,Could you give me some problems to practice evaluating algebraic formulas?,Rearrange the equation \( \frac{p}{3x+4} = \frac{q}{7x} \) to make \( x \) the subject.,\(x=\frac{4q}{7p-3q}\),674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
TRUE,3,TRUE,01JERXBHFBHVTAX9V1K4YJSMH3,Do you have any sample questions on evaluating algebraic equations?,"Rearrange the following equation to make \( x \) the subject:

\[ \frac{c}{3x+2} = \frac{d}{4x-5} \]",x=\frac{2d+5c}{4c-3d},674dcdb5b00b977d048c931d,"Given that 2^{32} \times 1 = 6 \times 8^x, \text{ find the value of } x.",,
FALSE,1,TRUE,01JERXCPZVT89F0YYXDKSPK0QS,Can you provide practice problems on multiplying two matrices?,"Concert tickets are sold for a local music festival at $70 for an adult, $45 for a child, and $25 for a student. On a particular Thursday, there were 180 adults, 140 children, and 30 students who attended the festival. On the following Friday, the numbers were 200 adults, 160 children, and 45 students. The attendance for these days is represented by the matrix \( A = \begin{pmatrix} 180 & 140 & 30 \\ 200 & 160 & 45 \end{pmatrix} \). \( \text{(i) Construct a } 3 \times 1 \text{ matrix, } C, \text{ representing the ticket prices. (ii) Compute the matrix } B = AC. \text{ (iii) Explain the significance of each element in } B. \text{ (iv) Calculate the total revenue from ticket sales over the two days.}",41975,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
TRUE,3,TRUE,01JERXCNEY6W53670HP3SZM91Q,What is the Fibonacci sequence used for in real life?,"John has 180 bananas, 240 strawberries, and 300 blueberries. He wants to pack them into identical bags. \((i)\) What is the largest possible number of bags that can be packed? \((ii)\) State the number of each fruit in a bag.","60bags,3bananas,4strawberries,5blueberriesperbag.","674dcda1b00b977d048c9309,674dcda0b00b977d048c9308",(ii) State the number of each fruit in a fruit basket.,"Mary needs to pack 210 oranges, 252 apples and 294 pears into identical fruit baskets. (i) What is the largest possible number of fruit baskets that can be packed?",
FALSE,1,TRUE,01JERXCQQ22975HFTZ40JT7X8C,I need some exercises involving matrix multiplication; can you help?,"A local amusement park charges $60 for adults, $40 for children, and $25 for senior citizens. On a sunny weekend, the visitors included 180 adults, 270 children, and 30 senior citizens on Saturday, and 195 adults, 260 children, and 20 senior citizens on Sunday. These numbers can be represented by the matrix V = \begin{pmatrix} 180 & 270 & 30 \\ 195 & 260 & 20 \end{pmatrix}. (i) Construct a 3 \times 1 matrix, P, to depict the ticket prices. (ii) Calculate the matrix T = VP. (iii) Interpret the elements in matrix T. (iv) Determine the total revenue amassed from ticket sales over the weekend.",34700,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
FALSE,1,TRUE,01JERXCR1V9VAFJ65A6PFG9CQN,Where can I find practice questions on multiplication of matrices?,"The prices for admission to the National Aquarium are $45 for an adult, $30 for a child, and $25 for a senior citizen. On a recent Monday, 180 adults, 240 children, and 20 senior citizens visited, while on Wednesday, 210 adults, 260 children, and 15 senior citizens visited the aquarium. Represent the visitors on Monday and Wednesday with the matrix V = \begin{pmatrix} 180 & 240 & 20 \\ 210 & 260 & 15 \end{pmatrix}. (i) Construct a 3 \times 1 matrix, P, for the ticket prices. (ii) Compute the matrix T = VP. (iii) Describe what each element of matrix T indicates. (iv) Calculate the total revenue collected over these two days.",29675,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
FALSE,1,TRUE,01JERXD6RHS78PTV71FHE7QTKQ,Do you have any sample questions on multiplying two matrices?,"The prices of tickets for entry to the fictional ""Aquatic Adventure Park"" are $45 for an adult, $30 for a child, and $25 for a senior citizen. Consider that on a specific Thursday, there were 200 adults, 240 children, and 20 senior citizens, and on a specific Friday, there were 220 adults, 250 children, and 15 senior citizens who visited the park. Represent the number of visitors in matrix form as W = \begin{pmatrix} 200 & 240 & 20 \\ 220 & 250 & 15 \end{pmatrix}.  
(i) Formulate a 3 \times 1 matrix Q for the price of tickets.  
(ii) Calculate the product matrix U = WQ. 
(iii) Clarify the meaning of each entry in matrix U. 
(iv) Determine the overall revenue generated from ticket sales over these two days.",34475,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
FALSE,1,TRUE,01JERXDADSZT903CE3DXY0RDMS,Could you give me some problems to practice matrix multiplication?,"A university book fair sells textbooks and notebooks. The prices are $120 for a textbook, $15 for a notebook, and $5 for a bookmark. On Monday, they sold 55 textbooks, 120 notebooks, and 30 bookmarks. On Tuesday, they sold 68 textbooks, 145 notebooks, and 45 bookmarks. Represent the sales data for these two days in a matrix V = \begin{pmatrix} 55 & 120 & 30 \\ 68 & 145 & 45 \end{pmatrix}. 
(i) Construct a 3 x 1 matrix P to represent the prices of textbooks, notebooks, and bookmarks. 
(ii) Compute the matrix T = VP. 
(iii) Explain what the resulting matrix represents. 
(iv) Determine the total revenue generated from the sales over the two days.",19110,674dcdb4b00b977d048c931b,"The admission tickets to the Singapore Zoo are $50 for an adult, $36 for a child, and $20 for a senior citizen. On a particular Tuesday, there were 212 adults, 251 children, and 15 senior citizens who visited the Singapore Zoo and on a particular Wednesday, there were 231 adults, 266 children, and 12 senior citizens who visited the Singapore Zoo. The number of visitors on the particular Tuesday and Wednesday can be represented by the matrix V = \begin{pmatrix} 212 & 251 & 15 \\ 231 & 266 & 12 \end{pmatrix}. \text{ (i) Write a } 3 \times 1 \text{ matrix, P, to represent the price of the admission tickets. (ii) Find the matrix } T = VP. \text{ (iii) Explain what each of the elements represents. (iv) Find the total amount collected from the sales of the tickets for the 2 days.}",,
FALSE,1,TRUE,01JERXDKK1BHZG944AFE2XH13A,"Can you provide practice problems on finding the mean, median, and mode?","Sarah recorded the number of hours she spent reading each week for 9 weeks. The data she collected is shown in the following ordered list: \[ 3.5, 4, 5.5, 6, 6.5, 7, 8, 9, 10 \] Write down the median number of hours Sarah spent reading.",6.5,674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
FALSE,1,TRUE,01JERXDNHEVFGD69NNVY99X1ES,"I need exercises involving calculating mean, median, and mode; can you help?","Lily records the amount of sunlight, in hours, each day for a month (30 days) during June. She plots her results in a histogram. \(a\) Determine the median number of hours of sunlight in June.",7.5hours,674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
FALSE,1,TRUE,01JERXDR5AKRSX264CAXKDVH7A,"Where can I find practice questions on mean, median, and mode?","Emma records the temperature, in degrees Celsius (
abla C), each day for a full month. The line graph depicts her findings.

(a) Determine the median temperature for the month.",<calculatedmediantemperature>,674dcd9cb00b977d048c92ff,"Ethan measures the amount of rain, in millimetres (mm), each day for 31 days. The bar chart shows his results. 

(a) Write down the median amount of rain.",,
